rank_test_score,mean_test_score,std_test_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params
61,0.8089032413212905,0.010759699826928287,0.9023412843806954,0.0019090727742371017,12.606108951568604,0.2646677998125122,0.16637587547302246,0.009624116796209978,"{""alpha"": 3e-05, ""average"": false, ""class_weight"": null, ""eta0"": 0.001, ""l1_ratio"": 0.85, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
61,0.8089032413212905,0.010759699826928287,0.9023412843806954,0.0019090727742371017,12.602602100372314,0.2929281996311463,0.16816110610961915,0.011312640466845885,"{""alpha"": 3e-05, ""average"": false, ""class_weight"": null, ""eta0"": 0.01, ""l1_ratio"": 0.85, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
61,0.8089032413212905,0.010759699826928287,0.9023412843806954,0.0019090727742371017,12.755790710449219,0.27908012108926755,0.1661665916442871,0.009355805383082389,"{""alpha"": 3e-05, ""average"": false, ""class_weight"": null, ""eta0"": 0.003, ""l1_ratio"": 0.85, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
64,0.8086113036610023,0.01116303353985381,0.9026696103340621,0.0015399950523843529,12.766793870925904,0.2763662912059223,0.17171692848205566,0.00615817511515614,"{""alpha"": 3e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.003, ""l1_ratio"": 0.85, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
64,0.8086113036610023,0.01116303353985381,0.9026696103340621,0.0015399950523843529,12.659392881393433,0.295408836763638,0.1642228603363037,0.012052549560769113,"{""alpha"": 3e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.01, ""l1_ratio"": 0.85, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
64,0.8086113036610023,0.01116303353985381,0.9026696103340621,0.0015399950523843529,12.890739893913269,0.304133430741883,0.16960763931274414,0.008279527460124496,"{""alpha"": 3e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.001, ""l1_ratio"": 0.85, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
67,0.8041237734056285,0.010941015204112647,0.8843347742759347,0.00213054180468363,21.457749819755556,0.3762303515021033,0.18571991920471193,0.021779787628204008,"{""alpha"": 1e-05, ""average"": true, ""class_weight"": ""balanced"", ""eta0"": 0.003, ""l1_ratio"": 0.3, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
68,0.8022825135774303,0.009649175452296054,0.8599469783873323,0.0032325178274795552,10.47504096031189,1.066914477902789,0.14481256008148194,0.007116646386085914,"{""alpha"": 0.0001, ""average"": false, ""class_weight"": null, ""eta0"": 0.01, ""l1_ratio"": 0.5, ""learning_rate"": ""optimal"", ""loss"": ""hinge"", ""penalty"": ""elasticnet""}"
68,0.8022825135774303,0.009649175452296054,0.8599469783873323,0.0032325178274795552,9.767629861831665,0.2496719909209194,0.14388890266418458,0.009450218060654285,"{""alpha"": 0.0001, ""average"": false, ""class_weight"": null, ""eta0"": 0.003, ""l1_ratio"": 0.5, ""learning_rate"": ""optimal"", ""loss"": ""hinge"", ""penalty"": ""elasticnet""}"
68,0.8022825135774303,0.009649175452296054,0.8599469783873323,0.0032325178274795552,10.056153702735902,0.2332666434791433,0.15692176818847656,0.008931874520683867,"{""alpha"": 0.0001, ""average"": false, ""class_weight"": null, ""eta0"": 0.001, ""l1_ratio"": 0.5, ""learning_rate"": ""optimal"", ""loss"": ""hinge"", ""penalty"": ""elasticnet""}"
71,0.7976426760097699,0.012359127333987606,1.0,0.0,4.638561964035034,0.17459900968352135,0.13489336967468263,0.009291646271334974,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.001, ""l1_ratio"": 0.5, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
71,0.7976426760097699,0.012359127333987606,1.0,0.0,4.621327018737793,0.14328713441145413,0.12904579639434816,0.011374381363387939,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": ""balanced"", ""eta0"": 0.003, ""l1_ratio"": 0.5, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
